,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
245,14639,772MH32-SG,772MH32,,-1.000000,100,,NSE,1.000000
246,21643,729AP30-SG,729AP30,,-1.000000,100,,NSE,1.000000
247,21916,67KL27-SG,67KL27,,-1.000000,100,,NSE,1.000000
248,22122,673TN30-SG,673TN30,,-1.000000,100,,NSE,1.000000
249,11520,SECURCRED-EQ,SECURCRED,,-1.000000,1,,NSE,5.000000
250,3982,GS020124C-GS,GS020124C,,-1.000000,100,,NSE,1.000000
251,4204,MOTHERSON-EQ,MOTHERSON,,-1.000000,1,,NSE,5.000000
252,13349,UMA-SM,UMA,,-1.000000,4000,,NSE,5.000000
253,11626,WELENT-EQ,WELENT,,-1.000000,1,,NSE,5.000000
254,11765,782RJ32-SG,782RJ32,,-1.000000,100,,NSE,1.000000
255,8192,713JK34-SG,713JK34,,-1.000000,100,,NSE,1.000000
256,13786,TORNTPOWER-EQ,TORNTPOWER,,-1.000000,1,,NSE,5.000000
257,29008,SUNCLAYLTD-EQ,SUNCLAYLTD,,-1.000000,1,,NSE,5.000000
258,14444,NAHARSPING-BL,NAHARSPING,,-1.000000,1,,NSE,5.000000
259,13061,360ONE-EQ,360ONE,,-1.000000,1,,NSE,5.000000
260,17433,NETWEB-EQ,NETWEB,,-1.000000,1,,NSE,5.000000
261,11964,REVATHI-BE,REVATHI,,-1.000000,1,,NSE,5.000000
262,15475,734AP29-SG,734AP29,,-1.000000,100,,NSE,1.000000
263,17223,744JK38-SG,744JK38,,-1.000000,100,,NSE,1.000000
264,14655,774WB41-SG,774WB41,,-1.000000,100,,NSE,1.000000
265,14355,758KL49-SG,758KL49,,-1.000000,100,,NSE,1.000000
266,17601,ASALCBR-BL,ASALCBR,,-1.000000,1,,NSE,5.000000
267,10485,RAMRAT-EQ,RAMRAT,,-1.000000,1,,NSE,5.000000
268,2275,IRISDOREME-EQ,IRISDOREME,,-1.000000,1,,NSE,5.000000
269,3696,695HR33-SG,695HR33,,-1.000000,100,,NSE,1.000000
270,9667,MEDICO-EQ,MEDICO,,-1.000000,1,,NSE,5.000000
271,21823,CADSYS-SM,CADSYS,,-1.000000,2000,,NSE,5.000000
272,104,SHAREINDIA-EQ,SHAREINDIA,,-1.000000,1,,NSE,5.000000
273,2860,CRAFTSMAN-BL,CRAFTSMAN,,-1.000000,1,,NSE,5.000000
274,7892,618GJ26A-SG,618GJ26A,,-1.000000,100,,NSE,1.000000
275,25,ADANIENT-EQ,ADANIENT,,-1.000000,1,,NSE,5.000000
276,745,SBIETFIT-BL,SBIETFIT,,-1.000000,1,,NSE,1.000000
277,611,66RJ30A-SG,66RJ30A,,-1.000000,100,,NSE,1.000000
278,8194,713AP41-SG,713AP41,,-1.000000,100,,NSE,1.000000
279,752,524AS24-SG,524AS24,,-1.000000,100,,NSE,1.000000
280,25026,GAYAPROJ-BL,GAYAPROJ,,-1.000000,1,,NSE,5.000000
281,2331,JAYNECOIND-EQ,JAYNECOIND,,-1.000000,1,,NSE,5.000000
282,18171,BPF01MDR-MF,BPF01MDR,,-1.000000,1,,NSE,1.000000
283,8140,734MN32-SG,734MN32,,-1.000000,100,,NSE,1.000000
284,20332,CGCL-BL,CGCL,,-1.000000,1,,NSE,5.000000
285,3827,ZUARIIND-EQ,ZUARIIND,,-1.000000,1,,NSE,5.000000
286,10255,795AP40A-SG,795AP40A,,-1.000000,100,,NSE,1.000000
287,12455,OFSS-BL,OFSS,,-1.000000,1,,NSE,5.000000
288,6104,703KA32-SG,703KA32,,-1.000000,100,,NSE,1.000000
289,12367,FEDERALBNK-BL,FEDERALBNK,,-1.000000,1,,NSE,5.000000
290,754,656AS30-SG,656AS30,,-1.000000,100,,NSE,1.000000
291,21918,503KL24-SG,503KL24,,-1.000000,100,,NSE,1.000000
292,16900,DPWIRES-EQ,DPWIRES,,-1.000000,1,,NSE,5.000000
293,17364,VINATIORGA-EQ,VINATIORGA,,-1.000000,1,,NSE,5.000000
294,10298,PPL-BL,PPL,,-1.000000,1,,NSE,5.000000
295,13309,CENTURYPLY-BL,CENTURYPLY,,-1.000000,1,,NSE,5.000000
296,1886,572BR26-SG,572BR26,,-1.000000,100,,NSE,1.000000
297,25756,VIKASECO-EQ,VIKASECO,,-1.000000,1,,NSE,5.000000
298,15042,CERA-BL,CERA,,-1.000000,1,,NSE,5.000000
299,4869,713RJ41-SG,713RJ41,,-1.000000,100,,NSE,1.000000
300,2551,717ML31-SG,717ML31,,-1.000000,100,,NSE,1.000000
301,19761,ADFFOODS-EQ,ADFFOODS,,-1.000000,1,,NSE,5.000000
302,2096,687AP37-SG,687AP37,,-1.000000,100,,NSE,1.000000
303,14312,OSWALSEEDS-BL,OSWALSEEDS,,-1.000000,1,,NSE,5.000000
304,14656,774MP43-SG,774MP43,,-1.000000,100,,NSE,1.000000
305,15589,AVG-EQ,AVG,,-1.000000,1,,NSE,5.000000
306,1791,KANPRPLA-BL,KANPRPLA,,-1.000000,1,,NSE,5.000000
307,1361,622KL27-SG,622KL27,,-1.000000,100,,NSE,1.000000
308,4250,GS071225C-GS,GS071225C,,-1.000000,100,,NSE,1.000000
309,14465,ABSLFTUFDG-MF,ABSLFTUFDG,,-1.000000,1,,NSE,1.000000
310,20182,ASHOKA-EQ,ASHOKA,,-1.000000,1,,NSE,5.000000
311,3398,AGARIND-BL,AGARIND,,-1.000000,1,,NSE,5.000000
312,10599,GUJGASLTD-EQ,GUJGASLTD,,-1.000000,1,,NSE,5.000000
313,14761,NELCAST-EQ,NELCAST,,-1.000000,1,,NSE,5.000000
314,12855,UNICHEMLAB-BL,UNICHEMLAB,,-1.000000,1,,NSE,5.000000
315,24598,RUSHIL-BL,RUSHIL,,-1.000000,1,,NSE,5.000000
316,21722,LASA-BL,LASA,,-1.000000,1,,NSE,5.000000
317,3580,696TN56-SG,696TN56,,-1.000000,100,,NSE,1.000000
318,1071,512BR24-SG,512BR24,,-1.000000,100,,NSE,1.000000
319,12357,EUROTEXIND-BL,EUROTEXIND,,-1.000000,1,,NSE,5.000000
320,587,54BR24-SG,54BR24,,-1.000000,100,,NSE,1.000000
321,21786,672PN30-SG,672PN30,,-1.000000,100,,NSE,1.000000
322,12003,NHAI-NA,NHAI,,-1.000000,1,,NSE,1.000000
323,25468,PAISALO-EQ,PAISALO,,-1.000000,1,,NSE,5.000000
324,13814,KAMOPAINTS-EQ,KAMOPAINTS,,-1.000000,1,,NSE,5.000000
325,12616,HEIDELBERG-BL,HEIDELBERG,,-1.000000,1,,NSE,5.000000
326,20299,SHAH-BL,SHAH,,-1.000000,1,,NSE,5.000000
327,3568,ADANIGREEN-BL,ADANIGREEN,,-1.000000,1,,NSE,5.000000
328,25485,TIJARIA-BL,TIJARIA,,-1.000000,1,,NSE,5.000000
329,2171,RAJMET-BE,RAJMET,,-1.000000,1,,NSE,5.000000
330,17735,BAFNAPH-BE,BAFNAPH,,-1.000000,1,,NSE,5.000000
331,27306,SEPOWER-BL,SEPOWER,,-1.000000,1,,NSE,5.000000
332,2925,683WB31-SG,683WB31,,-1.000000,100,,NSE,1.000000
333,20537,GRAVITA-BL,GRAVITA,,-1.000000,1,,NSE,5.000000
334,5206,ANDREWYU-EQ,ANDREWYU,,-1.000000,1,,NSE,5.000000
335,11827,IBULHSGFIN-ZE,IBULHSGFIN,,-1.000000,1,,NSE,1.000000
336,13704,HINDZINC-BL,HINDZINC,,-1.000000,1,,NSE,5.000000
337,2463,MIDHANI-EQ,MIDHANI,,-1.000000,1,,NSE,5.000000
338,1949,KSB-EQ,KSB,,-1.000000,1,,NSE,5.000000
339,14022,TIDEWATER-BL,TIDEWATER,,-1.000000,1,,NSE,5.000000
340,3753,FINEORG-BL,FINEORG,,-1.000000,1,,NSE,5.000000
341,14156,768GJ30-SG,768GJ30,,-1.000000,100,,NSE,1.000000
342,4343,GS220226C-GS,GS220226C,,-1.000000,100,,NSE,1.000000
343,3049,588GJ25-SG,588GJ25,,-1.000000,100,,NSE,1.000000
344,4427,GS220830C-GS,GS220830C,,-1.000000,100,,NSE,1.000000
345,2717,PRECWIRE-EQ,PRECWIRE,,-1.000000,1,,NSE,5.000000
346,13057,UNIPARTS-EQ,UNIPARTS,,-1.000000,1,,NSE,5.000000
347,11460,JPASSOCIAT-EQ,JPASSOCIAT,,-1.000000,1,,NSE,5.000000
348,11335,IBULHSGFIN-Z1,IBULHSGFIN,,-1.000000,1,,NSE,1.000000
349,9116,INDOAMIN-EQ,INDOAMIN,,-1.000000,1,,NSE,5.000000
350,553,RELINFRA-EQ,RELINFRA,,-1.000000,1,,NSE,5.000000
351,7327,DCMSRIND-BL,DCMSRIND,,-1.000000,1,,NSE,5.000000
352,10527,772AP34-SG,772AP34,,-1.000000,100,,NSE,1.000000
353,16986,COUNCODOS-EQ,COUNCODOS,,-1.000000,1,,NSE,5.000000
354,13285,M&MFIN-EQ,M&MFIN,,-1.000000,1,,NSE,5.000000
355,6973,DMCC-EQ,DMCC,,-1.000000,1,,NSE,5.000000
356,14621,CHEMBOND-BL,CHEMBOND,,-1.000000,1,,NSE,5.000000
357,17638,ZYDUSWELL-BL,ZYDUSWELL,,-1.000000,1,,NSE,5.000000
358,29578,NIF100BEES-BL,NIF100BEES,,-1.000000,1,,NSE,1.000000
359,10678,KOTAKMNC-BL,KOTAKMNC,,-1.000000,1,,NSE,1.000000
360,21995,80NL30-SG,80NL30,,-1.000000,100,,NSE,1.000000
361,7537,LCCINFOTEC-BE,LCCINFOTEC,,-1.000000,1,,NSE,5.000000
362,2283,MRPL-EQ,MRPL,,-1.000000,1,,NSE,5.000000
363,21697,MANAV-SM,MANAV,,-1.000000,4000,,NSE,5.000000
364,99926056,NIFTY50 EQL Wgt,NIFTY50 EQL WGT,,0.000000,1,AMXIDX,NSE,0.000000
365,10761,DSPSILVETF-EQ,DSPSILVETF,,-1.000000,1,,NSE,1.000000
366,8671,KRISHIVAL-SM,KRISHIVAL,,-1.000000,500,,NSE,5.000000
367,16975,74MH31-SG,74MH31,,-1.000000,100,,NSE,1.000000
368,5528,KOTHARIPRO-EQ,KOTHARIPRO,,-1.000000,1,,NSE,5.000000
369,5334,698GJ31-SG,698GJ31,,-1.000000,100,,NSE,1.000000
370,19588,BSE-BL,BSE,,-1.000000,1,,NSE,5.000000
371,8121,737TS36-SG,737TS36,,-1.000000,100,,NSE,1.000000
372,16654,733AP43-SG,733AP43,,-1.000000,100,,NSE,1.000000
373,20909,A2ZINFRA-BL,A2ZINFRA,,-1.000000,1,,NSE,5.000000
374,12271,BLUESTARCO-BL,BLUESTARCO,,-1.000000,1,,NSE,5.000000
375,11599,LINCOLN-BL,LINCOLN,,-1.000000,1,,NSE,5.000000
376,2294,MTNL-EQ,MTNL,,-1.000000,1,,NSE,5.000000
377,5042,TCFSL-ND,TCFSL,,-1.000000,1,,NSE,1.000000
378,9985,BHALCHANDR-IT,BHALCHANDR,,-1.000000,11765,,NSE,5.000000
379,31966,NHBTF2014-N2,NHBTF2014,,-1.000000,1,,NSE,1.000000
380,6229,SIKKO-BL,SIKKO,,-1.000000,1,,NSE,5.000000
381,20305,PRESTIGE-BL,PRESTIGE,,-1.000000,1,,NSE,5.000000
382,8489,709TN30-SG,709TN30,,-1.000000,100,,NSE,1.000000
383,20314,NRAIL-EQ,NRAIL,,-1.000000,1,,NSE,5.000000
384,15335,NMDC-BL,NMDC,,-1.000000,1,,NSE,5.000000
385,15323,746WB46-SG,746WB46,,-1.000000,100,,NSE,1.000000
386,8292,71TN32-SG,71TN32,,-1.000000,100,,NSE,1.000000
387,12301,769GA32A-SG,769GA32A,,-1.000000,100,,NSE,1.000000
388,30984,RECLTD-N6,RECLTD,,-1.000000,1,,NSE,1.000000
389,1814,KPIL-EQ,KPIL,,-1.000000,1,,NSE,5.000000
390,13194,741GS2036-GS,741GS2036,,-1.000000,1,,NSE,1.000000
391,21099,SPYL-BE,SPYL,,-1.000000,1,,NSE,5.000000
392,9169,UTISXN50-BL,UTISXN50,,-1.000000,1,,NSE,1.000000
393,428,693JH30-SG,693JH30,,-1.000000,100,,NSE,1.000000
394,8733,S&SPOWER-BE,S&SPOWER,,-1.000000,1,,NSE,5.000000
395,16398,732KL53-SG,732KL53,,-1.000000,100,,NSE,1.000000
396,5189,STYLAMIND-BL,STYLAMIND,,-1.000000,1,,NSE,5.000000
397,324,ANGELONE-EQ,ANGELONE,,-1.000000,1,,NSE,5.000000
398,17615,DSPSENXETF-BL,DSPSENXETF,,-1.000000,1,,NSE,1.000000
399,4294,BDR-IT,BDR,,-1.000000,16667,,NSE,5.000000
400,817,DCW-EQ,DCW,,-1.000000,1,,NSE,5.000000
401,13626,767NL33-SG,767NL33,,-1.000000,100,,NSE,1.000000
402,4254,GS121225C-GS,GS121225C,,-1.000000,100,,NSE,1.000000
403,4108,GS020125C-GS,GS020125C,,-1.000000,100,,NSE,1.000000
404,22045,538RJ24-SG,538RJ24,,-1.000000,100,,NSE,1.000000
405,10479,797HR42-SG,797HR42,,-1.000000,100,,NSE,1.000000
406,547,BRITANNIA-EQ,BRITANNIA,,-1.000000,1,,NSE,5.000000
407,10710,VEEKAYEM-SM,VEEKAYEM,,-1.000000,4000,,NSE,5.000000
408,30327,ESSENTIA-BE,ESSENTIA,,-1.000000,1,,NSE,5.000000
409,1443,671WB40-SG,671WB40,,-1.000000,100,,NSE,1.000000
410,14058,SANGHVIMOV-EQ,SANGHVIMOV,,-1.000000,1,,NSE,5.000000
411,11218,MAKS-SM,MAKS,,-1.000000,6000,,NSE,5.000000
412,29111,RECLTD-N2,RECLTD,,-1.000000,1,,NSE,1.000000
413,18247,DEEPENR-BL,DEEPENR,,-1.000000,1,,NSE,5.000000
414,12096,KAYNES-BL,KAYNES,,-1.000000,1,,NSE,5.000000
415,10893,DBOL-EQ,DBOL,,-1.000000,1,,NSE,5.000000
416,878,678TS50-SG,678TS50,,-1.000000,100,,NSE,1.000000
417,742,COSMOFIRST-EQ,COSMOFIRST,,-1.000000,1,,NSE,5.000000
418,13799,BAIDFIN-BL,BAIDFIN,,-1.000000,1,,NSE,5.000000
419,1808,KAJARIACER-EQ,KAJARIACER,,-1.000000,1,,NSE,5.000000
420,16758,KDL-SM,KDL,,-1.000000,800,,NSE,5.000000
421,7213,JETFREIGHT-BE,JETFREIGHT,,-1.000000,1,,NSE,5.000000
422,8880,KEEPLEARN-BE,KEEPLEARN,,-1.000000,1,,NSE,5.000000
423,179,669TN30-SG,669TN30,,-1.000000,100,,NSE,1.000000
424,21980,729MP30-SG,729MP30,,-1.000000,100,,NSE,1.000000
425,441,IFGLEXPOR-BL,IFGLEXPOR,,-1.000000,1,,NSE,5.000000
426,5179,SFMP47DD-MF,SFMP47DD,,-1.000000,1,,NSE,1.000000
427,8059,DHANILOANS-NV,DHANILOANS,,-1.000000,1,,NSE,1.000000
428,18174,IF3DPD-MF,IF3DPD,,-1.000000,1,,NSE,1.000000
429,22209,688TS25-SG,688TS25,,-1.000000,100,,NSE,1.000000
430,12322,DALMIASUG-BL,DALMIASUG,,-1.000000,1,,NSE,5.000000
431,10846,771AP42-SG,771AP42,,-1.000000,100,,NSE,1.000000
432,8541,H1162D46DG-MF,H1162D46DG,,-1.000000,1,,NSE,1.000000
433,12134,WATERBASE-BL,WATERBASE,,-1.000000,1,,NSE,5.000000
434,8331,717RJ32-SG,717RJ32,,-1.000000,100,,NSE,1.000000
435,14046,SARLAPOLY-BL,SARLAPOLY,,-1.000000,1,,NSE,5.000000
436,20992,INDIGRID-BL,INDIGRID,,-1.000000,1,,NSE,1.000000
437,14642,777RJ33-SG,777RJ33,,-1.000000,100,,NSE,1.000000
438,6079,DYNAMIC-SM,DYNAMIC,,-1.000000,2000,,NSE,5.000000
439,5446,APTUS-BL,APTUS,,-1.000000,1,,NSE,5.000000
440,14351,769AP43-SG,769AP43,,-1.000000,100,,NSE,1.000000
441,6001,705WB36-SG,705WB36,,-1.000000,100,,NSE,1.000000
442,11748,IRFC-NH,IRFC,,-1.000000,1,,NSE,1.000000
443,11689,SUPRAJIT-EQ,SUPRAJIT,,-1.000000,1,,NSE,5.000000
444,20573,717KA29-SG,717KA29,,-1.000000,100,,NSE,1.000000
445,3148,SIDDHIKA-SM,SIDDHIKA,,-1.000000,1000,,NSE,5.000000
446,15286,KNRCON-BL,KNRCON,,-1.000000,1,,NSE,5.000000
447,6568,LAXMICOT-EQ,LAXMICOT,,-1.000000,1,,NSE,5.000000
448,6195,IIFL-NK,IIFL,,-1.000000,1,,NSE,1.000000
449,13123,KERNEX-BL,KERNEX,,-1.000000,1,,NSE,5.000000
450,1703,588CG26-SG,588CG26,,-1.000000,100,,NSE,1.000000
451,371,BATAINDIA-EQ,BATAINDIA,,-1.000000,1,,NSE,5.000000
452,20616,SUPERHOUSE-EQ,SUPERHOUSE,,-1.000000,1,,NSE,5.000000
453,1448,HLVLTD-EQ,HLVLTD,,-1.000000,1,,NSE,5.000000
454,8942,IVC-BE,IVC,,-1.000000,1,,NSE,5.000000
455,21942,727MH30-SG,727MH30,,-1.000000,100,,NSE,1.000000
456,11165,COFFEEDAY-EQ,COFFEEDAY,,-1.000000,1,,NSE,5.000000
457,22193,582TS24-SG,582TS24,,-1.000000,100,,NSE,1.000000
458,8007,733TN52-SG,733TN52,,-1.000000,100,,NSE,1.000000
459,5308,ICICIFMCG-BL,ICICIFMCG,,-1.000000,1,,NSE,1.000000
460,1074,655GA30-SG,655GA30,,-1.000000,100,,NSE,1.000000
461,6135,DIGJAMLMTD-BL,DIGJAMLMTD,,-1.000000,1,,NSE,5.000000
462,12836,DENORA-BL,DENORA,,-1.000000,1,,NSE,5.000000
463,2063,518KL24-SG,518KL24,,-1.000000,100,,NSE,1.000000
464,25641,LICMFGOLD-BL,LICMFGOLD,,-1.000000,1,,NSE,5.000000
465,11275,TVTODAY-EQ,TVTODAY,,-1.000000,1,,NSE,5.000000
466,4900,718TS51-SG,718TS51,,-1.000000,100,,NSE,1.000000
467,7915,EIMCOELECO-BE,EIMCOELECO,,-1.000000,1,,NSE,5.000000
468,5676,687JH31-SG,687JH31,,-1.000000,100,,NSE,1.000000
469,6441,KOTYARK-SM,KOTYARK,,-1.000000,200,,NSE,5.000000
470,23,67JK30-SG,67JK30,,-1.000000,100,,NSE,1.000000
471,10555,782AP42-SG,782AP42,,-1.000000,100,,NSE,1.000000
472,14170,182D170823-TB,182D170823,,-1.000000,100,,NSE,1.000000
473,19924,RECLTD-NI,RECLTD,,-1.000000,1,,NSE,1.000000
474,18199,FISTIPD3MD-MF,FISTIPD3MD,,-1.000000,1,,NSE,1.000000
475,15187,BRIGADE-BL,BRIGADE,,-1.000000,1,,NSE,5.000000
476,22336,649KA31-SG,649KA31,,-1.000000,100,,NSE,1.000000
477,22103,641TN30-SG,641TN30,,-1.000000,100,,NSE,1.000000
478,10568,RAMAPHO-EQ,RAMAPHO,,-1.000000,1,,NSE,5.000000
479,21254,ICICILOVOL-EQ,ICICILOVOL,,-1.000000,1,,NSE,1.000000
480,10453,SATIN-EQ,SATIN,,-1.000000,1,,NSE,5.000000
481,29138,INDUSTOWER-BL,INDUSTOWER,,-1.000000,1,,NSE,5.000000
482,3656,684KL33-SG,684KL33,,-1.000000,100,,NSE,1.000000
483,9650,L&TFINANCE-NR,L&TFINANCE,,-1.000000,1,,NSE,1.000000
484,22096,709UP30-SG,709UP30,,-1.000000,100,,NSE,1.000000
485,5479,719KL51-SG,719KL51,,-1.000000,100,,NSE,1.000000
486,8029,DHANILOANS-NS,DHANILOANS,,-1.000000,1,,NSE,1.000000
487,12614,MUNJALSHOW-BL,MUNJALSHOW,,-1.000000,1,,NSE,5.000000
488,4764,69RJ32-SG,69RJ32,,-1.000000,100,,NSE,1.000000
489,8302,713KA39-SG,713KA39,,-1.000000,100,,NSE,1.000000
490,432,KHADIM-BL,KHADIM,,-1.000000,1,,NSE,5.000000
491,13880,BANCOINDIA-EQ,BANCOINDIA,,-1.000000,1,,NSE,5.000000
492,21390,649KA30-SG,649KA30,,-1.000000,100,,NSE,1.000000
493,263,ATUL-EQ,ATUL,,-1.000000,1,,NSE,5.000000
494,19223,TCIEXP-EQ,TCIEXP,,-1.000000,1,,NSE,5.000000
495,5111,KPIGREEN-BL,KPIGREEN,,-1.000000,1,,NSE,5.000000
496,1432,668AP35A-SG,668AP35A,,-1.000000,100,,NSE,1.000000
497,99926060,NIFTY MIDCAP 150,NIFTY MIDCAP 150,,0.000000,1,AMXIDX,NSE,0.000000
498,13460,IBULHSGFIN-ZT,IBULHSGFIN,,-1.000000,1,,NSE,1.000000
499,17082,URAVI-BL,URAVI,,-1.000000,1,,NSE,5.000000
500,10319,PKTEA-BL,PKTEA,,-1.000000,1,,NSE,5.000000
501,13939,UTIDGR35P3-MF,UTIDGR35P3,,-1.000000,1,,NSE,1.000000
502,7406,GLENMARK-EQ,GLENMARK,,-1.000000,1,,NSE,5.000000
503,20698,SCHAND-EQ,SCHAND,,-1.000000,1,,NSE,5.000000
504,12354,EPL-BL,EPL,,-1.000000,1,,NSE,5.000000
505,8696,VRLLOG-EQ,VRLLOG,,-1.000000,1,,NSE,5.000000
506,10726,INDIAMART-EQ,INDIAMART,,-1.000000,1,,NSE,5.000000
507,14490,NCLIND-EQ,NCLIND,,-1.000000,1,,NSE,5.000000
508,9718,772MN32-SG,772MN32,,-1.000000,100,,NSE,1.000000
509,14640,773AP32-SG,773AP32,,-1.000000,100,,NSE,1.000000
510,5087,701MN31-SG,701MN31,,-1.000000,100,,NSE,1.000000
511,8570,713TN30-SG,713TN30,,-1.000000,100,,NSE,1.000000
512,14989,CSBBANK-BL,CSBBANK,,-1.000000,1,,NSE,5.000000
513,10963,745AP42-SG,745AP42,,-1.000000,100,,NSE,1.000000
514,9911,AXITA-BL,AXITA,,-1.000000,1,,NSE,5.000000
515,21951,HFCL-EQ,HFCL,,-1.000000,1,,NSE,5.000000
516,12277,SFMP71DD-MF,SFMP71DD,,-1.000000,1,,NSE,1.000000
517,13877,767AS33-SG,767AS33,,-1.000000,100,,NSE,1.000000
518,12563,SFMP72GR-MF,SFMP72GR,,-1.000000,1,,NSE,1.000000
519,12407,GRANULES-BL,GRANULES,,-1.000000,1,,NSE,5.000000
520,12574,VTL-BL,VTL,,-1.000000,1,,NSE,5.000000
521,16754,RANEENGINE-BL,RANEENGINE,,-1.000000,1,,NSE,5.000000
522,22374,65TN30-SG,65TN30,,-1.000000,100,,NSE,1.000000
523,12342,EIDPARRY-BL,EIDPARRY,,-1.000000,1,,NSE,5.000000
524,18183,FISTIP3MDP-MF,FISTIP3MDP,,-1.000000,1,,NSE,1.000000
525,11768,784TS40-SG,784TS40,,-1.000000,100,,NSE,1.000000
526,15590,HCG-BL,HCG,,-1.000000,1,,NSE,5.000000
527,22066,73RJ30-SG,73RJ30,,-1.000000,100,,NSE,1.000000
528,12048,UTIRAP35P1-MF,UTIRAP35P1,,-1.000000,1,,NSE,1.000000
529,22160,717CG30-SG,717CG30,,-1.000000,100,,NSE,1.000000
530,4299,STERTOOLS-EQ,STERTOOLS,,-1.000000,1,,NSE,5.000000
531,2439,NKIND-EQ,NKIND,,-1.000000,1,,NSE,5.000000
532,1073,FOSECOIND-EQ,FOSECOIND,,-1.000000,1,,NSE,5.000000
533,9708,769MZ31-SG,769MZ31,,-1.000000,100,,NSE,1.000000
534,14712,HGS-EQ,HGS,,-1.000000,1,,NSE,5.000000
535,9842,NAVIFIN-N1,NAVIFIN,,-1.000000,1,,NSE,1.000000
536,14867,ASMS-BZ,ASMS,,-1.000000,1,,NSE,5.000000
537,13988,ABSLBANETF-BL,ABSLBANETF,,-1.000000,1,,NSE,1.000000
538,12723,RUCHINFRA-BL,RUCHINFRA,,-1.000000,1,,NSE,5.000000
539,12213,ARCHIES-BL,ARCHIES,,-1.000000,1,,NSE,5.000000
540,4749,CONCOR-EQ,CONCOR,,-1.000000,1,,NSE,5.000000
541,17625,MOLDTECH-EQ,MOLDTECH,,-1.000000,1,,NSE,5.000000
542,12612,MUKANDLTD-BL,MUKANDLTD,,-1.000000,1,,NSE,5.000000
543,11047,SATIA-BL,SATIA,,-1.000000,1,,NSE,5.000000
544,3354,SFMP43DD-MF,SFMP43DD,,-1.000000,1,,NSE,1.000000
545,9966,POONAWALLA-N4,POONAWALLA,,-1.000000,1,,NSE,1.000000
546,14163,762MP34-SG,762MP34,,-1.000000,100,,NSE,1.000000
547,2048,INDIGOPNTS-EQ,INDIGOPNTS,,-1.000000,1,,NSE,5.000000
548,13750,FLUOROCHEM-EQ,FLUOROCHEM,,-1.000000,1,,NSE,5.000000
549,11732,CONSOFINVT-BE,CONSOFINVT,,-1.000000,1,,NSE,5.000000
550,5132,PCHFL-N5,PCHFL,,-1.000000,1,,NSE,1.000000
551,17957,MMTC-EQ,MMTC,,-1.000000,1,,NSE,5.000000
552,4393,GS150626C-GS,GS150626C,,-1.000000,100,,NSE,1.000000
553,12491,IOB-BL,IOB,,-1.000000,1,,NSE,5.000000
554,15145,COLPAL-BL,COLPAL,,-1.000000,1,,NSE,5.000000
555,15052,ENERGYDEV-BL,ENERGYDEV,,-1.000000,1,,NSE,5.000000
556,5851,KOTAKBKETF-EQ,KOTAKBKETF,,-1.000000,1,,NSE,1.000000
557,22006,68OR25-SG,68OR25,,-1.000000,100,,NSE,1.000000
558,6794,SBC-BE,SBC,,-1.000000,1,,NSE,5.000000
559,8935,711MH29-SG,711MH29,,-1.000000,100,,NSE,1.000000
560,22197,737JH31-SG,737JH31,,-1.000000,100,,NSE,1.000000
561,16660,ANIKINDS-BL,ANIKINDS,,-1.000000,1,,NSE,5.000000
562,2716,BUTTERFLY-EQ,BUTTERFLY,,-1.000000,1,,NSE,5.000000
563,1076,ZENSARTECH-EQ,ZENSARTECH,,-1.000000,1,,NSE,5.000000
564,10643,796AP40-SG,796AP40,,-1.000000,100,,NSE,1.000000
565,5168,SBIETFCON-EQ,SBIETFCON,,-1.000000,1,,NSE,1.000000
566,7715,722AP42-SG,722AP42,,-1.000000,100,,NSE,1.000000
567,17436,FICRF2GP-MF,FICRF2GP,,-1.000000,1,,NSE,1.000000
568,21707,DCAL-BL,DCAL,,-1.000000,1,,NSE,5.000000
569,17279,BLS-EQ,BLS,,-1.000000,1,,NSE,5.000000
570,8301,713KA38-SG,713KA38,,-1.000000,100,,NSE,1.000000
571,22194,617TS25-SG,617TS25,,-1.000000,100,,NSE,1.000000
572,14256,AARTIPP-E1,AARTIPP,,-1.000000,1,,NSE,5.000000
573,17851,DLINKINDIA-EQ,DLINKINDIA,,-1.000000,1,,NSE,5.000000
574,25460,UTFIQIPRRI-MF,UTFIQIPRRI,,-1.000000,1,,NSE,1.000000
575,13834,GREENPANEL-BL,GREENPANEL,,-1.000000,1,,NSE,5.000000
576,9262,IBULHSGFIN-YR,IBULHSGFIN,,-1.000000,1,,NSE,1.000000
577,11039,DCMNVL-EQ,DCMNVL,,-1.000000,1,,NSE,5.000000
578,16888,URBAN-SM,URBAN,,-1.000000,1200,,NSE,5.000000
579,19100,SILLYMONKS-BL,SILLYMONKS,,-1.000000,1,,NSE,5.000000
580,3599,MOKSH-BL,MOKSH,,-1.000000,1,,NSE,5.000000
581,10636,HDFCNIF100-BL,HDFCNIF100,,-1.000000,1,,NSE,1.000000
582,147,GODREJAGRO-BL,GODREJAGRO,,-1.000000,1,,NSE,5.000000
583,13482,IBULHSGFIN-ZW,IBULHSGFIN,,-1.000000,1,,NSE,1.000000
584,20147,719AP34-SG,719AP34,,-1.000000,100,,NSE,1.000000
585,940,PGHL-EQ,PGHL,,-1.000000,1,,NSE,5.000000
586,4433,HITECHGEAR-EQ,HITECHGEAR,,-1.000000,1,,NSE,5.000000
